NumVars,lambda,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyPValue,McnemarPValue,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,F1,Detection_Rate,Balanced_Accuracy,logLoss,AUC,MCC,AccuracySD,KappaSD,AccuracyLowerSD,AccuracyUpperSD,AccuracyPValueSD,McnemarPValueSD,SensitivitySD,SpecificitySD,Pos_Pred_ValueSD,Neg_Pred_ValueSD,PrecisionSD,RecallSD,F1SD,Detection_RateSD,Balanced_AccuracySD,logLossSD,AUCSD,MCCSD
11,0,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956417535639,0.670790064140542,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093759099423,0.00337656701060661,0.00663303738731138
11,1e-04,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956417638764,0.670790073789051,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225094037724037,0.00337658602667142,0.00663303738731138
11,0.000237137370566166,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956419996234,0.670790073866382,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093882446262,0.00337658565702648,0.00663303738731138
11,0.000562341325190349,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956418429533,0.670790065628609,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093859067104,0.00337656599759381,0.00663303738731138
11,0.00133352143216332,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956418945995,0.670790075336605,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093738710687,0.00337657857691624,0.00663303738731138
11,0.00316227766016838,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956419502418,0.670790073272811,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093900876725,0.00337657901284358,0.00663303738731138
11,0.00749894209332456,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956420430832,0.67079006017736,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093831165476,0.00337657445750473,0.00663303738731138
11,0.0177827941003892,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956422422657,0.670790070870138,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093887021994,0.00337654298779045,0.00663303738731138
11,0.0421696503428582,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956424229176,0.67079004556858,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093871332226,0.00337653925360762,0.00663303738731138
11,0.1,0.646801631480152,0.294221168836092,0.637310447323384,0.656206676865495,1.22683651359658e-113,0,0.443516516000884,0.75998794182233,,0.865638243139113,,0.443516516000884,,0.215600543826717,0.601752228911607,0.491956427800243,0.670790012923534,0.363809822728374,0.00334093186389166,0.00762080357530608,0.00336019821618708,0.00331970375864412,6.67054635015889e-113,0,0.00312197931581822,0.00247746196374647,,0.000917654581185116,,0.00312197931581822,,0.00111364395463056,0.00279587368389978,0.00225093954901222,0.00337652817402199,0.00663303738731138
20,0,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473020097606,0.676601375697724,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864317444382,0.00352781922575309,0.00722844120454164
20,1e-04,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473018350187,0.676601373407868,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864472147749,0.00352781256042734,0.00722844120454164
20,0.000237137370566166,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473018823398,0.676601369888162,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864587823571,0.00352782741826571,0.00722844120454164
20,0.000562341325190349,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473018583403,0.676601370397074,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864829256049,0.00352781980476448,0.00722844120454164
20,0.00133352143216332,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473020463395,0.67660135884057,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.0020586455216501,0.00352781753285073,0.00722844120454164
20,0.00316227766016838,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473018013192,0.67660136990592,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864346454559,0.00352781375537801,0.00722844120454164
20,0.00749894209332456,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473017015473,0.676601370756708,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864242648488,0.0035278167354305,0.00722844120454164
20,0.0177827941003892,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490473014395694,0.676601370832919,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205864026877082,0.00352780691956591,0.00722844120454164
20,0.0421696503428582,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.49047300905784,0.67660135022426,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205863941590419,0.00352782714704497,0.00722844120454164
20,0.1,0.646536536775054,0.295084028737836,0.637043843729008,0.65594324670178,8.15288905907515e-114,0,0.444138530129993,0.760410253110454,0.591349100256791,0.860822022748687,0.591349100256788,0.444138530129993,0.409061960341832,0.215512178925018,0.602274391620224,0.490472985263103,0.676601324172942,0.360891545454077,0.00342660112297585,0.00772561728623832,0.00344630356953045,0.00340488674529488,4.19873863519479e-113,0,0.00316842539186796,0.002518425626789,0.164869375750222,0.00337364190423576,0.164869375750222,0.00316842539186796,0.00370488308302948,0.00114220037432528,0.00283871049589063,0.00205863321908778,0.00352778926562522,0.00722844120454164
29,0,0.644234610599054,0.296150470522019,0.634728972114974,0.653655617504439,7.18080045833497e-107,0,0.445911843536511,0.761369018639153,0.604190433298915,0.84316898521009,0.60419043329892,0.445911843536511,0.415033571664022,0.214744870199685,0.603640431087832,0.490666834072716,0.678894467511079,0.348279541042639,0.0042311138751337,0.00844370640534077,0.00425490257788309,0.00420484094062822,3.52318025568054e-106,0,0.00341972438395911,0.00266854853205809,0.0868313212874425,0.00615682914789736,0.0868313212874419,0.00341972438395911,0.00405609479142591,0.00141037129171124,0.00303658416450172,0.00217250437524725,0.00349829140551915,0.010141538401551
29,1e-04,0.644237966416363,0.296156318462225,0.634732346086174,0.653658953197538,7.18080045826695e-107,0,0.445913959611356,0.76137075984257,0.604194539275894,0.843174497161942,0.604194539275898,0.445913959611356,0.415035794133004,0.214745988805454,0.603642359726963,0.490666837240181,0.678894500314513,0.348288147196473,0.00422709149052996,0.00843521524082765,0.00425085612388956,0.00420084498111415,3.52318025568198e-106,0,0.00341694212507575,0.00266557837173721,0.0868261497765299,0.00615250239089738,0.0868261497765292,0.00341694212507575,0.00405369858274204,0.00140903049684332,0.00303369408993142,0.0021724947824453,0.00349827558616191,0.010132840766647
29,0.000237137370566166,0.644237966416363,0.296157926961255,0.634732347056577,0.65365895222695,7.18080045833497e-107,0,0.445914973426965,0.761371392301001,0.604193256968777,0.843170313170066,0.604193256968781,0.445914973426965,0.415037769678807,0.214745988805454,0.603643182863983,0.490666830943178,0.678894494878663,0.34828644729648,0.00423237756312147,0.00844493344459303,0.00425617292517384,0.00420609722229496,3.52318025568054e-106,0,0.00342041106835031,0.00266860770236529,0.0868320911093718,0.00615796551392605,0.0868320911093711,0.00342041106835031,0.00405684394091998,0.00141079252104049,0.00303695426889992,0.00217250944877783,0.00349825906336148,0.0101455218477943
29,0.000562341325190349,0.644237965740808,0.296156298835464,0.634732345856885,0.653658952076425,7.18080045826695e-107,0,0.445913958729945,0.761370758828834,0.60419453300636,0.843174454461322,0.604194533006364,0.445913958729945,0.41503576206633,0.214745988580269,0.60364235877939,0.49066684335282,0.678894478583895,0.348288104226458,0.00422954582357067,0.00844144633207277,0.00425332608708644,0.00420328225782115,3.52318025568198e-106,0,0.00341893958483891,0.00266790825154993,0.0868309385632751,0.00615305048165074,0.0868309385632745,0.00341893958483891,0.00405520421653674,0.00140984860785689,0.00303586977407158,0.00217250690182315,0.00349827823700626,0.0101368763141222
29,0.00133352143216332,0.644234610936797,0.296150506273025,0.63472897111873,0.653655619176025,7.1807957864231e-107,0,0.445911844417922,0.761369019145913,0.604190521797111,0.843169101099436,0.604190521797116,0.445911844417922,0.415033632167856,0.214744870312266,0.603640431781917,0.490666831809914,0.678894507708984,0.348279676395133,0.0042238114982239,0.00842646093431158,0.00424755855412349,0.00419758449006702,3.52318035418072e-106,0,0.00341306572674386,0.00266274395527038,0.0868255333870473,0.00615501544979302,0.0868255333870466,0.00341306572674386,0.00404835609843269,0.00140793716607464,0.00303033083599731,0.00217250263128988,0.00349827007870174,0.0101279331680037
29,0.00316227766016838,0.644237966078552,0.296159589709189,0.634732346976228,0.653658951632027,7.19732203018501e-107,0,0.445915987721243,0.761372024720935,0.604192259168335,0.843166512323378,0.604192259168339,0.445915987721243,0.41503981389564,0.214745988692851,0.603644006221089,0.490666839146124,0.678894474883836,0.348285115874585,0.00423381122006022,0.00844224893644637,0.00425761405991807,0.00420752256630787,3.52288552680057e-106,0,0.00341877786908321,0.00266713612231347,0.0868247478510184,0.00616807441595004,0.0868247478510177,0.00341877786908321,0.00405344337255303,0.00141127040668674,0.00303539447774658,0.0021725023990668,0.00349828231454999,0.0101539290473315
29,0.00749894209332456,0.644237965740808,0.296157945459151,0.634732347002069,0.653658950931029,7.19732670202887e-107,0,0.445914973024224,0.761371391755744,0.604193452977255,0.843170580425909,0.60419345297726,0.445914973024224,0.415037777846003,0.214745988580269,0.603643182389984,0.490666837816797,0.678894493127778,0.348286680422084,0.00423582118765294,0.00844976108827575,0.00425963491039439,0.00420952047794119,3.52288542806687e-106,0,0.00342196187415457,0.00266990689132621,0.086824594382934,0.00616443441475772,0.0868245943829333,0.00342196187415457,0.00405803146693676,0.00141194039588432,0.00303838247330698,0.00217249047780266,0.00349821053261971,0.0101548461885418
29,0.0177827941003892,0.644234610599054,0.296152909198807,0.634728973260158,0.653655616359042,7.19732670209688e-107,0,0.44591285783079,0.761370284531255,0.60418622495411,0.843164978432934,0.604186224954115,0.44591285783079,0.415035238824534,0.214744870199685,0.603641571181022,0.490666799479487,0.678894536608212,0.348277034006719,0.00423738691700845,0.00845291164306526,0.00426120906809679,0.00421107685080351,3.52288542806543e-106,0,0.00342274662872543,0.00267119024174123,0.0868279466628321,0.0061679711915037,0.0868279466628315,0.00342274662872543,0.00405858995427433,0.00141246230566949,0.00303942765855677,0.00217251610624196,0.0034982784963879,0.0101578190926816
29,0.0421696503428582,0.644231255457299,0.296143825762644,0.63472559740266,0.65365228390304,7.18080045833497e-107,0,0.445908714527468,0.761367278956232,0.604184487582886,0.843167567208992,0.604184487582891,0.445908714527468,0.415029057096749,0.2147437518191,0.60363799674185,0.490666802215644,0.678894504901238,0.348271594527267,0.00422739289837305,0.00843713615328529,0.00425115929432143,0.00420114444560121,3.52318025568054e-106,0,0.00341703719483268,0.00266680272286939,0.0868287320450184,0.00615491267374003,0.0868287320450177,0.00341703719483268,0.00405350189378824,0.00140913096612435,0.00303436777988221,0.00217251120035522,0.00349825616898647,0.0101318287057591
29,0.1,0.644237966416363,0.296156318462225,0.634732346086174,0.653658953197538,7.18080045826695e-107,0,0.445913959611356,0.76137075984257,0.604194539275894,0.843174497161942,0.604194539275898,0.445913959611356,0.415035794133004,0.214745988805454,0.603642359726963,0.490666758593864,0.678894359459988,0.348288147196473,0.00422709149052996,0.00843521524082765,0.00425085612388956,0.00420084498111415,3.52318025568198e-106,0,0.00341694212507575,0.00266557837173721,0.0868261497765299,0.00615250239089738,0.0868261497765292,0.00341694212507575,0.00405369858274204,0.00140903049684332,0.00303369408993142,0.00217251779699691,0.00349830130498032,0.010132840766647
38,0,0.643711195647467,0.29749663276589,0.634202699568089,0.653135367414431,4.94036199266606e-103,0,0.44776549887061,0.762003911624215,0.598694054234662,0.83830883755814,0.598694054234663,0.44776549887061,0.419062570008939,0.214570398549156,0.604884705247413,0.489533707395553,0.680745370422828,0.345514921975831,0.00466187062363927,0.00915362185916921,0.00468799435659676,0.00463300880287848,2.7056113990951e-102,0,0.00394884387980877,0.00289009577313233,0.0419751940370849,0.00717250490971228,0.0419751940370863,0.00394884387980877,0.0050047961844589,0.00155395687454643,0.00339921681898971,0.00224461525468186,0.00357369767644604,0.0112457208201333
38,1e-04,0.643704484688471,0.297484978497002,0.634195949975632,0.653128699029184,4.94036199266606e-103,0,0.44776126767826,0.76200043042701,0.598685957210573,0.838298178202748,0.598685957210573,0.44776126767826,0.419058592230593,0.214568161562824,0.604880849052635,0.489533732300675,0.680745386948566,0.34549799244824,0.00465686007245539,0.00914481785556085,0.00468295505572857,0.00462802993827564,2.7056113990951e-102,0,0.00394615239448882,0.00288753004010275,0.0419790614787933,0.00716838307628794,0.0419790614787948,0.00394615239448882,0.00500293095944911,0.00155228669081847,0.00339658382444914,0.00224459466174848,0.00357368863197929,0.0112342233787197
38,0.000237137370566166,0.643704484688471,0.297484985203055,0.634195950218644,0.653128698786125,4.94036199266606e-103,0,0.44776126767826,0.76200043042701,0.598686006798882,0.838298291221676,0.598686006798883,0.44776126767826,0.419058588950037,0.214568161562824,0.604880849052635,0.489533735477398,0.680745388562952,0.345498072020048,0.00465806046838611,0.00914663000083258,0.00468416260536243,0.0046292224759409,2.7056113990951e-102,0,0.00394654680722224,0.00288812795718257,0.0419771316295712,0.00717130746767931,0.0419771316295726,0.00394654680722224,0.00500307700229575,0.00155268682279538,0.00339707417259418,0.00224459639201537,0.00357369725798341,0.011237572106219
38,0.000562341325190349,0.643704484688471,0.297484985203055,0.634195950218644,0.653128698786125,4.94036199266606e-103,0,0.44776126767826,0.76200043042701,0.598686006798882,0.838298291221676,0.598686006798883,0.44776126767826,0.419058588950037,0.214568161562824,0.604880849052635,0.489533763939784,0.680745435794107,0.345498072020048,0.00465806046838611,0.00914663000083258,0.00468416260536243,0.0046292224759409,2.7056113990951e-102,0,0.00394654680722224,0.00288812795718257,0.0419771316295712,0.00717130746767931,0.0419771316295726,0.00394654680722224,0.00500307700229575,0.00155268682279538,0.00339707417259418,0.00224458158606953,0.00357364576519835,0.011237572106219
38,0.00133352143216332,0.643701128871161,0.297479170239466,0.634192574499185,0.653125364841622,4.94036199266606e-103,0,0.447759152082085,0.761998689692072,0.598682150343316,0.838293262357138,0.598682150343316,0.447759152082085,0.419056586861745,0.214567042957054,0.604878920887078,0.489533750064476,0.680745392088994,0.34548985357075,0.00465268520427291,0.00913536190028659,0.00467875518035063,0.00462388253272356,2.7056113990951e-102,0,0.00394185266414147,0.00288461217798147,0.0419726351994868,0.00717044936919488,0.0419726351994883,0.00394185266414147,0.00499826965448277,0.00155089506809097,0.00339293355433933,0.0022445874335158,0.00357364777501942,0.0112271194248442
38,0.00316227766016838,0.643701128871161,0.297479163533412,0.634192574256173,0.653125365084681,4.94036199266606e-103,0,0.447759152082085,0.761998689692072,0.598682100755006,0.83829314933821,0.598682100755006,0.447759152082085,0.419056590142301,0.214567042957054,0.604878920887078,0.489533720438551,0.680745369710609,0.345489773998942,0.00465148342116231,0.00913354751494628,0.0046775462345613,0.00462268861766849,2.7056113990951e-102,0,0.00394145778167584,0.00288401353200626,0.0419745652507266,0.00716752454566392,0.0419745652507281,0.00394145778167584,0.00499812347252706,0.00155049447372077,0.00339244260770389,0.00224460170880387,0.00357373117532538,0.0112237675184049
