nprune,degree,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyPValue,McnemarPValue,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,F1,Detection_Rate,Balanced_Accuracy,logLoss,AUC,MCC,AccuracySD,KappaSD,AccuracyLowerSD,AccuracyUpperSD,AccuracyPValueSD,McnemarPValueSD,SensitivitySD,SpecificitySD,Pos_Pred_ValueSD,Neg_Pred_ValueSD,PrecisionSD,RecallSD,F1SD,Detection_RateSD,Balanced_AccuracySD,logLossSD,AUCSD,MCCSD
2,1,0.646929163586969,0.294424554455098,0.637438594686304,0.656333518845753,4.86756623671427e-116,0,0.443583764233135,0.76004209988789,,0.865981390807672,,0.443583764233135,,0.21564305452899,0.601812932060512,0.498612113405475,0.636087156427595,0.364236530880603,0.00236808631852978,0.00535155085814703,0.00238165620175299,0.00235312522634532,2.6150326668454e-115,0,0.00220747066604302,0.00172201356099116,,0.00067403565621382,,0.00220747066604302,,0.000789362106176587,0.00196010027500601,0.00163570142545191,0.00266435291722523,0.00479883358122633
3,1,0.660227336967241,0.325362664181223,0.650817293936495,0.669543357396681,2.42380494646188e-141,0,0.482502967387138,0.766939987056987,0.797102136824294,0.871477063612649,0.797102136824294,0.482502967387138,0.482372557355253,0.22007577898908,0.624721477222062,0.488966611482327,0.65039063580366,0.402155548117353,0.00271159683321741,0.00613716083617033,0.00272874178130249,0.00269285848220798,1.32753343753498e-140,0,0.00374740630595586,0.00191104004721953,0.00255045554516065,0.000801124537760555,0.00255045554516066,0.00374740630595586,0.00567678561869966,0.00090386561107247,0.0027597644581889,0.0023092124130868,0.00312391032319943,0.00552494218146594
4,1,0.660227336967241,0.325362664181223,0.650817293936495,0.669543357396681,2.42380494646188e-141,0,0.482502967387138,0.766939987056987,0.797102136824294,0.871477063612649,0.797102136824294,0.482502967387138,0.482372557355253,0.22007577898908,0.624721477222062,0.48652388067277,0.670897336057544,0.402155548117353,0.00271159683321741,0.00613716083617033,0.00272874178130249,0.00269285848220798,1.32753343753498e-140,0,0.00374740630595586,0.00191104004721953,0.00255045554516065,0.000801124537760555,0.00255045554516066,0.00374740630595586,0.00567678561869966,0.00090386561107247,0.0027597644581889,0.00237619805204192,0.00461997602588474,0.00552494218146594
5,1,0.660621058274416,0.326282348396455,0.651213522819247,0.669934339901661,5.08718003894058e-142,0,0.483655268175928,0.767152231341645,0.797676995896125,0.8716359168378,0.797676995896125,0.483655268175928,0.484328004979615,0.220207019424805,0.625403749758786,0.485269334887708,0.682645161874273,0.403255043258695,0.002688269631489,0.00608331211581413,0.00270531431160525,0.00266964526473714,2.75478026725368e-141,0,0.00371817621518256,0.00189352661979799,0.00251780380332788,0.000793773411479681,0.00251780380332789,0.00371817621518256,0.00560577353238369,0.000896089877162995,0.00273959569308303,0.00230959927903603,0.00416724031714135,0.00547014201918579
6,1,0.660985692565909,0.327157427939417,0.651580481879455,0.670296435282801,3.73743637022418e-143,0,0.484722391636536,0.767368159830847,0.798072781179389,0.871771590434166,0.798072781179389,0.484722391636536,0.486120345341366,0.220328564188636,0.626045275733692,0.484716698168666,0.68537330100023,0.404219583412146,0.0026933213385584,0.00609115902945361,0.00271045164215446,0.00267460854203433,2.04704511786078e-142,0,0.00364975589892111,0.00190435260209394,0.00249769830693547,0.000790276775709222,0.00249769830693548,0.00364975589892111,0.00544979671384511,0.000897773779519459,0.00271264599330495,0.00237638123147488,0.00411486550909022,0.00543979139858741
3,2,0.660227336967241,0.325362664181223,0.650817293936495,0.669543357396681,2.42380494646188e-141,0,0.482502967387138,0.766939987056987,0.797102136824294,0.871477063612649,0.797102136824294,0.482502967387138,0.482372557355253,0.22007577898908,0.624721477222062,0.488953800596692,0.65039063580366,0.402155548117353,0.00271159683321741,0.00613716083617033,0.00272874178130249,0.00269285848220798,1.32753343753498e-140,0,0.00374740630595586,0.00191104004721953,0.00255045554516065,0.000801124537760555,0.00255045554516066,0.00374740630595586,0.00567678561869966,0.00090386561107247,0.0027597644581889,0.00232663740699278,0.00312391032319943,0.00552494218146594
5,2,0.660621617295848,0.326283353366825,0.651214087773688,0.6699348926614,5.08722396033437e-142,0,0.483656892516023,0.767152415950739,0.797678381152969,0.871636224087471,0.797678381152969,0.483656892516023,0.484329536539953,0.220207205765283,0.625404654233381,0.48518801466006,0.682725513567834,0.403256482157763,0.00271497181399423,0.00614961562853009,0.00273219535929884,0.00269615290912301,2.76255035231898e-141,0,0.00379447635367621,0.00191179785670882,0.00252218245746767,0.000801833199209045,0.00252218245746768,0.00379447635367621,0.00573032646113469,0.000904990604664739,0.00278695827005734,0.00232364072725909,0.00401797593310768,0.00553059655836491
7,2,0.660958848898524,0.327091281016041,0.651553465596645,0.670269779995508,3.73743637022733e-143,0,0.484643833168798,0.76735075556266,0.798054654809871,0.871762493500823,0.798054654809871,0.484643833168798,0.485989776468404,0.220319616299508,0.625997294365729,0.483707464841383,0.689624191485714,0.404153078340493,0.00266184896235781,0.00601621040511223,0.00267877614661096,0.00264335773445072,2.02962314045657e-142,0,0.00360149607306946,0.00188079355124708,0.00248227775381849,0.000782077146128942,0.00248227775381851,0.00360149607306946,0.00538223512716844,0.000887282987452595,0.00267554155158197,0.00235526643503152,0.00413172643589676,0.00537983689625976
